"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2016007599","3","1","","1","01","Y","FORD","2004","02","4","","4","00","S","999","","","1","01","07","16","01","PA","1","06","1FMFU16W84L","PUT"
"","15","N","2016007608","3","1","","3","01","Y","LEXS","2015","02","1","","1","00","E","006","","","1","01","03","01","01","PA","1","06","2T2BK1BA1FC","PUT"
"","09","N","2016007612","2","1","","1","09","Y","TOYT","1998","01","1","","1","00","N","999","","","2","01","05","01","01","NJ","2","01","99999999999",""
"","04","N","2016007617","3","2","","1","04","Y","TOYT","2005","","0","","1","00","","000","","","3","02","03","06","13","PA","3","01","1NXBR30E75Z","P4D"
"","09","N","2016007636","3","1","","3","12","U","PONT","2000","02","1","","1","00","S","999","","","1","01","05","01","01","PA","1","01","99999999999",""
"","04","N","2016007642","2","1","","1","11","Y","TOYT","2003","01","3","","1","00","S","015","0","","2","01","99","10","13","PA","2","01","1NXBR32E03Z","P4D"
"","","N","2016007650","","","","","","","","","00","1","","","","","","","","1","31","","","","","2","","",""
"","04","N","2016008583","3","1","","1","04","Y","NISS","2000","01","2","","1","00","E","999","0","","2","01","07","12","04","PA","2","01","99999999999","P4D"
"","15","N","2016007655","2","1","","1","12","Y","INFI","2008","01","1","","1","00","S","999","","","2","01","05","01","01","PA","2","06","JNRAS08W08X","PUT"
"","15","N","2016007661","3","1","","1","03","Y","FORD","2011","01","2","","1","00","W","020","0","","2","01","08","12","04","PA","2","06","1FMCU0DG6BK","PUT"
"","05","N","2016007667","3","1","","1","01","Y","HOND","2011","01","1","","1","00","W","010","0","","2","01","03","01","01","PA","3","01","JHMZE2H58BS","P4H"
"","","N","2016007673","","","","","","","","","00","1","","","","","","","","2","32","","","","","2","","",""
"","51","N","2016008606","3","1","","1","12","Y","DODG","2012","02","1","","1","00","S","030","0","","1","01","03","01","01","NJ","1","04","1C6RD7JT1CS","TCW"
"","15","N","2016007680","1","1","","1","11","Y","GMC","2002","01","1","","1","00","N","999","0","","1","01","05","12","01","PA","1","06","3GKFK16Z82G","T4W"
"","04","N","2016008158","9","2","","1","09","Y","CHEV","2011","","1","","1","00","U","000","","","3","02","07","06","01","PA","2","01","1G1ZA5E12BF","P4D"
"","09","N","2016008629","3","1","","1","11","Y","BMW","2012","01","1","","1","00","N","999","0","","2","01","07","01","01","NJ","2","01","99999999999",""
"","04","N","2016008163","2","2","","1","11","Y","TOYT","2002","","0","","1","00","","000","","","4","02","03","06","01","PA","2","01","JTDBT123020","P4D"
"","04","N","2016008649","3","1","","1","11","Y","DODG","2012","02","1","","1","00","E","030","0","","2","01","12","01","01","VA","2","01","2C3CDXBG7CH","P4D"
"","04","N","2016008273","3","1","","1","06","Y","MAZD","2008","01","2","","1","00","N","999","0","","3","01","03","01","06","PA","2","01","JM1BK32GX81","P4D"
"","04","N","2016007483","2","1","","1","09","U","BUIC","1998","01","2","","1","00","N","999","0","","1","01","08","01","01","PA","1","01","2G4WB52K6W1","P4D"
"","69","N","2016007492","2","2","","1","05","U","CHEV","2004","","0","","1","00","","000","0","","2","02","03","06","01","PA","2","04","99999999999",""
"","12","N","2016007503","3","1","","2","12","Y","MAZD","1990","01","1","","1","00","N","030","0","","1","01","01","01","01","PA","1","07","JM3LV5239L0","PSV"
"","","N","2016007512","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2016007519","3","1","","1","99","U","FORD","2013","01","1","","1","00","E","999","0","","2","01","02","01","06","PA","2","01","1FADP3F20DL","P4D"
"","15","N","2016007527","1","1","","1","01","Y","LEXS","2015","01","2","","1","00","E","999","0","","1","01","05","01","01","NJ","1","06","2T2BC1BA9FC","PUT"
"","","N","2016007533","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","04","N","2016006015","3","1","","1","12","Y","BUIC","1999","02","1","","1","00","S","999","0","","1","01","12","01","01","PA","1","01","2G4WS52M9X1","P4D"
"","04","N","2016006020","2","1","","1","12","Y","MRCU","2001","01","1","","1","00","E","030","0","","1","01","03","01","01","PA","1","01","2MEFM74W31X","P4D"
"","02","N","2016005585","3","1","","1","04","Y","HOND","2002","01","1","","1","00","E","999","0","","2","01","05","12","04","PA","2","01","1HGEM21962L","PCP"
"","15","N","2016006027","3","1","","1","03","Y","LEXS","2007","02","1","","1","00","E","999","","","1","01","07","01","07","PA","1","06","2T2HK31U27C","PUT"
"","04","N","2016006032","3","1","","1","12","Y","HYUN","2014","01","1","","3","00","S","999","","","2","01","05","17","01","PA","2","01","5NPEB4AC1EH","P4D"
"","15","N","2016006038","3","1","","4","01","Y","BMW","2005","01","1","","1","00","E","002","","","3","01","03","02","01","PA","2","06","WBXPA93415W","PUT"
"","04","N","2016005587","0","1","","1","12","Y","NISS","2013","01","1","","1","00","S","999","","","1","01","03","12","03","PA","1","01","1N4BL3AP0DN","P4D"
"","69","Y","2016010021","9","4","","1","99","U","UNKN","","99","1","","1","00","S","050","0","","1","05","01","01","13","ZZ","1","04","",""
"","04","N","2016012453","1","2","","1","06","U","HYUN","2008","","0","","1","00","","000","","","5","02","08","06","01","PA","2","01","KMHDU46D48U","P4D"
"","","N","2016012460","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","02","N","2016012467","0","1","","1","01","Y","HOND","2007","01","1","","1","00","N","999","","","1","01","05","04","06","PA","1","01","2HGFG11627H","PCP"
"","12","N","2016002431","1","1","","1","01","Y","HOND","2015","01","1","","1","00","N","999","","","1","01","07","12","03","NJ","1","07","5FNRL5H67FB","PSV"
"","15","N","2016002435","9","2","","1","06","Y","FORD","2014","","0","","1","00","","000","","","3","02","03","06","98","PA","2","06","1FMCU9GX6EU","PUT"
"","","N","2016002442","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2015109356","2","1","","1","06","Y","BMW","1998","02","4","","1","00","N","000","","","3","01","07","03","01","PA","2","01","WBAGF8323WD","P4D"
"","15","N","2015069730","3","1","","1","12","U","JEEP","2012","01","1","","1","00","S","999","","","1","01","05","01","03","SC","1","06","1C4PJLCKXCW","T4W"
"","15","N","2015042741","0","1","","1","01","Y","FORD","2005","02","1","","1","99","N","999","0","","1","01","08","01","03","PA","1","06","1FMZK06125G","PUT"
"","","N","2015042868","9","1","","1","99","","","","","1","","1","00","N","999","","","2","11","","01","98","","2","20","",""
"","75","Y","2015066332","2","1","","1","10","Y","VOLV","2000","02","1","","1","21","N","999","1","","2","01","03","01","06","IN","2","05","4V4ND4JH7YN","TTR"
"","04","N","2015112110","1","1","","1","06","Y","TOYT","2000","01","1","","1","00","N","025","0","","2","01","03","03","01","PA","2","01","2T1BR12E3YC","P4D"
"","04","N","2015070179","3","1","","1","13","Y","CHEV","2014","01","1","","1","00","W","999","0","","2","01","01","01","13","PA","2","01","1G11B5SL9EF","P4D"
"","05","N","2015070250","3","1","","1","10","Y","HOND","2008","01","1","","1","00","E","060","0","","1","01","07","15","01","PA","1","01","JHMGD38428S","P4H"
"","04","N","2015042818","3","1","","1","12","Y","LEXS","2001","01","2","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","JTHBN30F210","P4D"
"","04","N","2015042731","3","2","","1","05","Y","LEXS","1998","","0","","1","00","","000","","","2","02","03","06","03","PA","3","01","JT8BH68X2W0","P4D"
"","09","N","2015070158","3","1","","1","12","Y","MERZ","2001","01","1","","1","00","N","999","","","1","01","05","01","01","NJ","1","01","99999999999",""
"","15","N","2015068752","2","1","","1","06","Y","HYUN","2005","99","1","","1","00","E","999","","","2","01","05","01","01","ZZ","3","06","KM8SC73D65U","PUT"
"","15","N","2015042880","3","1","","1","06","Y","TOYT","2010","02","1","","1","00","N","999","","","2","01","99","01","99","PA","2","06","JTLZE4FEXA1","PUT"
"","09","N","2015043240","3","1","","1","12","Y","BUIC","2003","01","3","","1","00","W","999","","","1","01","03","01","06","DE","1","01","99999999999",""
"","15","N","2015070205","3","1","","1","09","Y","MERZ","2005","02","2","","1","00","W","999","0","","3","01","05","01","01","PA","2","06","4JGAB57E95A","PUT"
"","15","N","2015105102","3","3","","1","12","Y","ACUR","2010","99","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","06","5J8TB1H27AA","PUT"
"","04","N","2015107514","0","1","","1","01","Y","LINC","1994","01","1","","1","00","S","030","0","","2","01","05","01","01","PA","1","01","1LNLM9749RY","P4D"
"","04","N","2015131304","3","1","","1","12","Y","PONT","2008","01","3","","1","00","S","999","","","1","01","12","01","01","PA","1","01","2G2WP552181","P4D"
"","05","N","2015070628","3","1","","1","12","Y","PONT","2006","01","1","","1","00","N","999","","","1","01","01","01","01","NJ","1","06","5Y2SL65876Z","P4H"
"","15","N","2015103373","3","2","","1","06","Y","CHRY","2008","","0","","1","00","","000","","","2","02","01","06","01","PA","2","06","1A8HW58228F","PUT"
"","","N","2016012881","9","4","","1","06","","UNKN","","","1","","1","99","S","999","","","2","05","99","15","06","","2","99","",""
"","04","N","2016013626","9","1","","1","99","Y","TOYT","1996","01","1","","1","00","U","020","","","1","01","99","03","01","PA","2","01","4T1BG12K4TU","P4D"
"","04","N","2016013945","3","1","","1","07","Y","HYUN","2012","02","1","","1","00","N","999","","","2","01","12","01","03","PA","2","01","5NPDH4AE8CH","P4D"
"","49","N","2016013663","9","4","","1","99","U","","","","1","","1","00","U","999","","","2","05","99","99","99","PA","1","07","",""
"","","N","2016013996","2","1","","1","11","","","","00","1","","1","00","E","999","","","2","11","99","01","06","","2","20","",""
"","04","N","2016013703","1","1","","1","06","Y","NISS","2009","01","1","","1","00","N","000","0","","2","01","08","03","03","DE","2","01","1N4AL21EX9N","P4D"
"","04","N","2016013167","9","1","","1","12","U","NISS","2010","01","1","","1","00","N","999","","","2","01","99","01","01","PA","1","01","1N4CL2AP5AC","P4D"
"","04","N","2016013749","3","1","","1","03","Y","FORD","2008","01","3","","1","00","N","999","","","2","01","05","12","01","PA","3","01","2FAFP73VX8X","P4D"
"","49","N","2016013554","9","1","","1","12","U","HOND","2010","01","1","","1","00","E","999","","","1","01","99","01","01","NJ","1","07","99999999999",""
"","04","N","2016013223","1","1","","1","06","Y","NISS","2011","01","1","","1","00","N","000","0","","1","01","99","03","01","PA","2","01","1N4AL2AP6BC","P4D"
"","04","N","2016013579","1","1","","1","12","Y","HYUN","2005","01","1","","1","00","N","999","","","2","01","99","01","01","PA","1","01","KMHWF35H15A","P4D"
"","51","N","2016013799","3","1","","1","12","Y","FORD","2003","01","1","","1","00","W","999","0","","1","01","05","12","98","PA","1","04","1FTRW07L13K","TCW"
"","15","N","2016013242","9","1","","1","99","U","SUBA","2015","02","1","","1","00","E","025","","","2","01","99","15","06","PA","1","06","JF2GPACC5F8","PUT"
"","04","N","2016014031","1","2","","1","06","Y","NISS","2005","","0","","1","00","","000","0","","3","02","12","06","01","PA","3","01","1N4AL11DX5N","P4D"
"","04","N","2016013831","3","1","","1","05","Y","HOND","2012","01","1","","1","00","E","999","","","1","01","05","01","01","PA","2","01","1HGCP2F77CA","P4D"
"","","N","2016013308","2","1","","1","09","","","","00","1","","1","00","E","999","","","2","11","","01","98","","2","20","",""
"","41","N","2016013862","9","2","","1","12","U","FORD","1994","","1","","1","00","W","000","","","3","02","99","06","11","PA","1","07","1FDEE14N5RH","TCG"
"","15","N","2016012856","3","1","","1","99","Y","SUZI","2007","01","1","","1","00","W","999","","","1","01","99","01","01","PA","1","06","JS3TD941374","PUT"
"","02","N","2016000279","3","1","","1","03","Y","HOND","2012","01","1","","3","00","E","050","0","","1","01","05","17","03","PA","1","01","2HGFG3B84CH","PCP"
"","41","N","2016000735","3","1","","1","12","Y","GMC","2012","02","1","","1","00","S","045","0","","4","01","03","01","06","PA","1","07","1GTS7AFXXC1","TCG"
"","04","N","2016000925","3","2","","1","08","U","PONT","2004","","0","","1","00","","000","","","2","02","05","06","01","PA","2","01","2G2WS522541","P4D"
"","15","N","2016000931","3","2","","1","02","Y","FORD","2003","","0","","1","00","E","000","","","2","02","09","06","12","PA","2","06","1FMZU73K93U","PUT"
"","15","N","2016000937","3","1","","1","12","Y","FORD","2002","07","4","","1","03","S","999","","","1","01","01","01","07","PA","1","06","1FMZU72E52U","PUT"
"","","","2016000944","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","N","2016000950","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2016000957","0","1","","1","01","Y","CHEV","2012","01","1","","1","00","W","005","","","1","01","02","10","01","PA","1","01","1G1JA5SH3C4","P4D"
"","15","N","2016000962","0","3","","1","12","U","MERZ","2014","99","1","","2","00","N","999","0","","1","01","07","10","06","PA","1","06","WDCGG8JB5EG","PUT"
"","15","N","2016000969","0","1","","1","12","Y","BUIC","2005","01","1","","1","00","W","999","","","1","01","03","01","01","PA","1","06","3G5DA03E65S","PUT"
"","","N","2016000973","9","1","","1","99","","","","","1","","1","00","E","999","","","2","11","","01","98","","2","20","",""
"","05","N","2016000978","3","2","","1","10","Y","HYUN","2015","","0","","1","00","","000","","","4","02","99","06","98","FL","2","01","KMHCT5AE8FU","P4H"
"","69","N","2016000557","9","4","","1","10","U","","","99","1","","1","00","S","999","0","","1","05","05","15","06","ZZ","1","04","",""
"","09","N","2016000981","3","2","","1","06","Y","BUIC","1979","","0","","1","00","","000","","","2","02","08","06","01","PA","2","01","4N69Y9H5814",""
"","","","2016000985","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","15","N","2016000991","2","1","","1","99","Y","KIA","2011","02","2","","1","00","S","025","0","","2","01","02","01","13","PA","2","06","KNDJT2A20B7","PUT"
"","04","N","2016000998","2","1","","1","12","Y","PONT","2004","01","1","","1","00","W","025","0","","1","01","07","01","09","PA","1","01","99999999999","P4D"
"","04","N","2016001454","1","2","","1","09","U","TOYT","1999","","0","","1","00","","000","","","2","02","04","06","01","PA","2","01","4T1BG22K8XU","P4D"
"","04","N","2016001002","3","1","","1","12","Y","HOND","1998","01","1","","1","00","S","999","0","","1","01","04","01","01","PA","1","01","1HGCG5648WA","P4D"
"","15","N","2016001010","0","1","","1","12","Y","DODG","2016","02","1","","1","00","N","999","","","1","01","05","12","04","OK","1","06","3C4PDCBG7GT","PUT"
"","","N","2016001015","9","1","","1","99","","","","","1","","1","00","E","999","","","2","11","","01","98","","2","20","",""
"","","N","2016001021","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2016000618","3","1","","1","12","Y","NISS","2011","01","1","","1","00","W","050","0","","1","01","07","01","03","PA","1","01","1N4AA5AP5BC","P4D"
"","41","N","2016001030","1","1","","1","12","U","GMC","2010","02","1","","1","00","N","015","","","1","01","03","01","01","PA","1","07","1GTUGADXXA1","TCG"
"","41","N","2016001035","3","1","","1","09","U","PONT","2001","02","1","","1","00","W","020","0","","2","01","01","01","03","PA","2","07","1GMDX03E61D","TES"
"","09","N","2016001042","9","4","","1","12","","UNKN","","","1","","1","00","S","999","","","1","05","07","01","01","","1","01","",""
"","04","N","2016004261","2","1","","1","08","Y","CHEV","2003","02","2","","1","00","E","055","0","","1","01","05","15","06","PA","1","01","2G1WF52E839","P4D"
"","04","N","2016004271","3","1","","1","12","Y","FORD","2012","02","1","","1","00","E","040","0","","1","01","01","01","01","DE","1","01","3FAHP0JG7CR","P4D"
"","15","N","2016005068","3","1","","1","12","Y","STRN","2007","01","1","","1","00","E","000","","","2","01","04","03","01","PA","3","06","5GZCZ634X7S","PUT"
"","","N","2016005072","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","04","N","2016005078","2","1","","1","99","Y","FORD","1999","02","1","","1","99","S","000","0","","1","03","12","06","11","PA","1","01","1FAFP5245XA","P4D"
"","04","N","2016007543","3","1","","1","12","Y","PONT","2006","01","1","","1","00","N","999","","","1","01","12","01","01","PA","1","01","1G2ZH558264","P4D"
"","04","N","2016007549","2","1","","1","12","Y","CHRY","2015","01","1","","1","00","E","999","0","","1","01","05","01","01","PA","1","01","1C3CCCCG2FN","P4D"
"","09","N","2016007554","9","4","","9","99","U","TOYT","","99","1","","1","00","N","999","","","1","05","04","12","01","","1","01","",""
"","04","N","2016007561","2","4","","1","11","U","NISS","2012","02","1","","1","00","S","999","0","","1","05","07","01","01","PA","1","01","3N1AB6AP2CL","P4D"
"","05","N","2016007565","2","1","","2","05","Y","DODG","2011","02","3","","1","00","E","999","0","","2","01","07","01","03","PA","2","01","1B3CB3HA9BD","P4H"
"","02","N","2016007574","1","1","","1","09","Y","INFI","2013","01","1","","1","00","N","999","","","2","01","03","13","01","PA","2","01","JN1CV6EL5DM","PCP"
"","04","N","2016007585","2","2","","1","01","Y","DODG","2007","","1","","1","00","","000","0","","3","02","07","06","98","PA","2","01","2B3KA43GX7H","P4D"
"","","N","2016007589","","","","","","","","","","1","","","","","","","","4","31","","","","","2","","",""
"","04","N","2016007600","3","1","","1","12","Y","HOND","1991","01","1","","1","00","S","099","","","1","01","12","01","08","NJ","1","01","1HGCB7656MA","P4D"
"","15","N","2016007608","2","2","","3","01","Y","JEEP","1997","","0","","1","00","E","000","","","2","02","02","06","11","PA","2","06","1J4FX78S7VC","T4W"
"","15","N","2016007612","2","2","","1","99","U","FORD","2001","","0","","1","00","","000","","","3","02","08","06","98","NJ","2","01","1FMYU01151K","PUT"
"","12","N","2016007617","2","2","","1","06","Y","TOYT","2013","","0","","1","00","","000","","","4","02","02","06","13","PA","2","07","5TDZK3DC2DS","PSV"
"","51","N","2016007637","1","1","","1","12","Y","FORD","2014","01","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","04","1FTFW1ET7EK","TCW"
"","09","N","2016007643","2","1","","1","12","Y","PONT","2004","01","1","","1","00","N","999","","","1","01","05","01","06","PA","1","01","99999999999",""
"","04","N","2016007650","0","1","","1","04","Y","TOYT","2010","01","2","","1","00","E","999","0","","2","01","02","01","01","PA","1","01","4T1BB3EK8AU","P4D"
"","09","N","2016008586","2","1","","1","03","U","VOLK","2007","01","1","","1","01","E","999","","","1","01","02","13","01","VA","1","01","99999999999",""
"","04","N","2016007656","3","1","","1","12","Y","CHEV","2008","01","1","","1","00","E","025","0","","1","01","02","01","06","PA","1","01","KL1TD56648B","P4D"
"","04","N","2016007662","3","1","","1","11","Y","PONT","1999","01","1","","1","00","N","999","","","1","01","07","15","01","PA","1","01","1G2NE52E4XM","P4D"
"","15","N","2016007668","1","1","","5","11","Y","FORD","2008","01","1","","1","00","S","025","0","","1","01","02","01","01","PA","1","06","2FMDK49C38B","PUT"
"","","N","2016007674","0","1","","1","05","N","","","00","1","","1","00","E","999","","","1","11","","01","98","","1","20","",""
"","15","N","2016008606","3","1","","1","03","Y","FORD","2010","01","2","","1","00","W","030","0","","2","01","05","01","01","PA","3","06","1FMEU7DE8AU","PUT"
"","","N","2016007680","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2016008158","9","2","","1","06","Y","HOND","2015","","1","","1","00","S","000","","","4","02","02","06","01","PA","2","01","5J6RM4H33FL","PUT"
"","09","N","2016008629","9","2","","1","99","U","UNKN","","","0","","1","00","","000","","","3","02","99","06","01","PA","3","01","99999999999",""
"","04","N","2016008170","1","1","","1","11","Y","HOND","1996","02","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","01","1HGCD563XTA","P4D"
"","15","N","2016007417","3","1","","2","12","Y","MAZD","2012","01","1","","1","00","N","099","0","","1","01","05","12","04","PA","1","01","JM3TB3DV4C0","PUT"
"","19","N","2016007472","2","1","","1","12","Y","FORD","2011","02","1","","1","99","N","999","0","","1","01","05","01","01","NJ","1","06","99999999999",""
"","04","N","2016007483","1","2","","1","09","U","CHEV","1997","","0","","1","00","","000","0","","2","02","08","06","01","PA","2","01","1G1JF52T4V7","P4D"
"","04","N","2016007493","3","1","","1","11","Y","BUIC","2015","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","1G4PP5SK0F4","P4D"
