"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2010114561","4","4","2001","0021","0","S","2","30","OREGON AV","2","3","67"
"2010117472","3","3","0076","3410","40","E","4","50","SCHUYLKILL EX","1","1","67"
"2010117284","3","3","0076","3434","1352","E","3","50","SCHUYLKILL EX","1","1","67"
"2010116935","3","3","0076","3445","5530","W","2","50","SCHUYLKILL EX","1","1","67"
"2010117694","5","5","","","","N","02","","EIGHTH ST","4","","67"
"2010117698","5","5","","","","N","02","","LINDBERGH BL","4","","67"
"2010117705","5","5","","","","E","02","","COMLY ST","4","","67"
"2010112997","3","3","0095","0255","1266","S","5","55","DELAWARE EX","1","1","67"
"2010117132","4","4","8059","0260","0","S","1","","RAMP RD","1","1","67"
"2010117140","3","3","8003","0510","1849","N","02","55","RAMP RD","2","1","67"
"2010117718","5","5","","","","E","04","","PRESIDENTIAL BL","4","","46"
"2010117722","4","3","","","","N","02","","FORTYSIXTH ST","4","","67"
"2010117724","3","3","3010","0080","1087","E","2","30","MARKET ST","2","3","67"
"2010117727","3","4","","","","W","99","","FAIRMOUNT AV","4","","67"
"2010117731","4","4","3010","0081","1690","W","2","30","MARKET ST","2","3","67"
"2010117736","3","4","","","","S","01","25","TENTH ST","4","","67"
"2010117746","3","4","","","","W","02","25","PINE ST","4","","67"
"2010117750","3","3","","","","N","02","","MONUMENT RD","4","","67"
"2010117755","3","4","","","","E","01","","MORRIS ST","4","","67"
"2010117764","3","3","1001","0120","3555","S","2","35","VERREE RD","2","3","67"
"2010117770","3","3","3009","0030","1454","N","2","35","RIDGE AV","2","3","67"
"2010117776","4","3","","","","S","02","25","SUMMERDALE AV","4","","67"
"2010117794","4","4","3010","0055","1875","W","2","30","MARKET ST","2","3","67"
"2010117799","3","4","","","","S","99","","SIXTH ST","4","","67"
"2010117804","5","5","2005","0061","562","S","3","35","SIXTH ST","2","3","67"
"2010117807","3","3","1005","0040","0","E","2","25","CASTOR AV","2","3","67"
"2010117812","3","3","","","","N","01","25","BELLAIRE RD","4","","67"
"2010115418","3","3","1004","0080","868","N","2","","TORRESDALE AV","2","3","67"
"2010117825","3","3","2001","0061","2154","S","3","35","CHRISTOPHER COLUMBUS BL","2","2","67"
"2010117831","5","5","","","","N","02","25","FRONT ST","4","","67"
"2010117833","4","3","2009","0120","3419","N","3","30","HARBISON AV","2","3","67"
"2010117839","3","3","6001","0171","0","S","3","40","ROOSEVELT BL","2","3","67"
"2010117843","3","4","","","","S","01","25","OLD YORK RD","4","","67"
"2010117847","3","3","","","","S","01","","TENTH ST","4","","67"
"2010117851","3","4","","","","N","01","25","BOUVIER ST","4","","67"
"2010117855","3","3","3019","0064","2052","E","2","35","PASSYUNK AV","2","3","67"
"2010117859","3","3","","","","S","04","","ISLAND AV","4","","67"
"2010117863","3","4","","","","S","02","35","EIGHTH ST","4","","67"
"2010117867","3","3","1013","0100","868","N","1","35","ACADEMY RD","2","3","67"
"2010117873","4","3","","","","E","01","25","STRAHLE ST","4","","67"
"2010117877","5","5","","","","E","02","","BUTLER ST","4","","67"
"2010117880","5","5","","","","E","02","","GRANGE AV","4","","67"
"2010117883","3","3","0030","0020","2573","W","2","30","LANCASTER AV","2","3","67"
"2010117890","3","4","","","","S","02","","EIGHTYSECOND ST","4","","67"
"2010117895","4","3","","","","W","02","35","WOODLAND AV","4","","67"
"2010117900","5","5","8020","0750","0","S","1","","RAMP RD","2","1","67"
"2010117905","3","3","","","","N","01","20","TWENTYTHIRD ST","4","","67"
"2010113269","3","3","0676","0004","1662","E","2","55","VINE ST EX","1","1","67"
"2010113290","3","4","","","","N","01","","RUBICAM ST","4","","67"
"2010113298","3","4","","","","E","02","","WISTER ST","4","","67"
"2010115580","3","3","0073","0110","2199","N","2","35","NEW STATE RD","2","3","67"
"2010117922","4","3","","","","N","01","25","CECIL ST","4","","67"
"2010117928","5","5","","","","W","01","25","REED ST","4","","67"
"2010117933","4","3","","","","W","02","25","CHELTEN AV","4","","67"
"2010117938","5","5","","","","W","02","","WELLINGTON ST","4","","67"
"2010117942","4","4","0611","0031","282","W","4","30","BROAD ST","2","3","67"
"2010117946","3","3","","","","N","01","25","MARSHALL ST","4","","67"
"2010117952","4","3","","","","N","01","25","SECOND ST","4","","67"
"2010117955","3","3","3015","0090","1707","N","2","35","SIXTYTHIRD ST","2","3","67"
"2010117962","3","3","3015","0030","1885","N","2","25","COBBS CREEK PY","2","3","67"
"2010117967","4","3","","","","S","02","25","EIGHTEENTH ST","4","","67"
"2010117971","3","3","0003","0110","0","E","2","35","CHESTNUT ST","2","3","67"
"2010117977","3","3","","","","E","02","25","WASHINGTON AV","4","","67"
"2010117982","4","4","","","","W","02","25","HARTRANFT ST","4","","67"
"2010117984","3","3","0291","0140","0","N","4","25","BROAD ST","2","3","67"
"2010117989","4","3","","","","W","01","25","HAVERFORD AV","4","","67"
"2010117993","3","3","3021","0020","995","E","2","25","ELMWOOD AV","2","3","67"
"2010117999","5","5","","","","E","99","","SOMERVILLE AV","4","","67"
"2010118003","4","3","","","","W","02","35","MORRELL AV","4","","67"
"2010118008","3","3","","","","U","99","","ROOSEVELT MALL LT","4","","67"
"2010118012","3","4","","","","W","01","25","CLEARFIELD ST","4","","67"
"2010113321","4","4","","","","S","01","","EIGHTH ST","4","","67"
"2010113324","3","3","8033","0500","868","S","1","","RAMP RD","2","1","67"
"2010113328","4","4","1007","0040","0","N","2","25","TACONY ST","2","3","67"
"2010113332","3","3","3009","0160","0","N","2","35","RIDGE AV","2","3","67"
"2010113547","4","4","2009","0051","1556","S","2","30","ARAMINGO AV","2","3","67"
"2010113565","4","4","","","","W","02","35","RED LION RD","4","","67"
"2010113602","3","4","","","","N","02","25","LORETTO AV","4","","67"
"2010113620","3","3","","","","N","02","15","AMERICAN ST","4","","67"
"2010113625","3","3","","","","N","01","35","THOMPSON ST","4","","67"
"2010113630","3","3","0611","0040","915","N","2","30","BROAD ST","2","3","67"
"2010115653","3","3","3023","0050","15","B","2","25","KINGSESSING AV","2","3","67"
"2010117709","4","4","6001","0240","1416","N","3","40","ROOSEVELT BL","2","3","67"
"2010118031","5","5","","","","N","02","","HOWARD ST","4","","67"
"2010118035","3","3","1011","0010","557","E","2","25","WILLITS RD","2","3","67"
"2010118040","3","4","","","","N","02","","FORREST AV","4","","67"
"2010118045","3","3","4005","0030","2278","S","2","25","GERMANTOWN AV","2","3","67"
"2010118048","3","3","4017","0050","1974","E","2","25","UPSAL ST","2","3","67"
"2010118052","3","4","","","","W","02","25","VAN KIRK ST","4","","67"
"2010118057","4","4","","","","E","02","","BLAKISTON ST","4","","67"
"2010118064","4","3","","","","E","02","","WASHINGTON AV","4","","67"
"2010118072","5","5","2002","0040","0","E","2","25","SNYDER AV","2","3","67"
"2010118075","4","3","","","","N","02","","IVY HILL RD","4","","67"
"2010118078","3","4","","","","N","01","","WILTON ST","4","","67"
"2010118084","4","4","","","","S","02","25","FIFTYFIFTH ST","4","","67"
"2010118087","6","6","3013","0011","0","S","2","35","ISLAND AV","2","3","67"
"2010118090","5","5","","","","E","02","","BELLS MILL RD","4","","67"
"2010118094","4","3","","","","N","02","","BRYN MAWR AV","4","","67"
"2010118099","4","4","0611","0141","2231","S","2","30","BROAD ST","2","3","67"
"2010118103","4","4","","","","S","02","25","SECOND ST","4","","67"
"2010118108","3","3","3007","0090","2018","N","4","35","KELLY DR","2","3","67"
"2010118111","3","3","0001","0200","3370","N","3","40","ROOSEVELT BL","2","3","67"
"2010115388","4","4","3013","0031","0","S","2","35","ISLAND AV","2","3","67"
"2010073780","3","3","2001","0150","1590","S","2","30","RICHMOND ST","2","3","67"
"2010072525","3","3","3010","0010","1915","E","02","25","MARKET ST","2","3","67"
"2010074384","3","3","0232","0032","499","N","2","25","OXFORD AV","2","3","67"
"2010072560","3","3","0532","0020","0","N","2","35","BUSTLETON AV","2","3","67"
"2010072568","3","3","2008","0060","2138","E","2","30","GIRARD AV","2","3","67"
"2010072573","4","3","","","","N","02","","SEVENTEENTH ST","4","","67"
"2010074482","4","4","","","","W","01","25","COULTER ST","4","","67"
"2010074385","3","3","3012","0010","141","W","2","35","LANCASTER AV","2","3","67"
"2010074390","3","3","3009","0040","2351","S","2","25","RIDGE AV","2","3","67"
"2010074395","3","3","0013","0050","2214","E","2","25","BALTIMORE AV","2","3","67"
"2010074398","4","4","","","","N","02","25","FORTYSECOND ST","4","","67"
"2010074401","3","3","3010","0050","1990","E","2","30","MARKET ST","2","3","67"
"2010074411","3","3","1004","0180","2135","S","2","30","TORRESDALE AV","2","3","67"
"2010074417","5","5","2002","0040","0","W","2","25","SNYDER AV","2","3","67"
"2010074429","5","5","3027","0010","370","N","2","25","SIXTEENTH ST","2","3","67"
"2010074432","4","3","","","","E","04","35","TYSON AV","4","","67"
"2010074441","4","4","","","","E","01","","SUNSET AV","4","","67"
"2010074578","4","3","","","","E","01","35","BROWN ST","4","","67"
"2010074582","4","3","","","","W","02","35","OREGON AV","4","","67"
"2010074446","4","3","","","","W","01","25","TASKER ST","4","","67"
"2010074451","4","3","","","","S","01","","FIFTEENTH ST","4","","67"
"2010074454","4","3","","","","W","01","","WYNSAM ST","4","","67"
"2010074459","4","3","","","","S","02","25","FIFTYSEVENTH ST","4","","67"
"2010074464","6","6","0030","0071","1106","W","2","50","GIRARD AV","2","3","67"
"2010074467","3","3","3015","0130","1576","B","2","25","SIXTYTHIRD ST","2","3","67"
"2010074472","4","4","","","","W","04","25","OREGON AV","4","","67"
"2010074484","7","7","4019","0060","1349","N","2","25","WASHINGTON LN","2","3","67"
"2010074486","4","4","1007","0031","0","W","2","25","TACONY ST","2","3","67"
"2010074490","3","4","","","","W","02","25","SAINT VINCENT ST","4","","67"
"2010074493","3","4","","","","N","02","","KENSINGTON AV","4","","67"
"2010074497","4","3","","","","S","02","25","FIFTYSEVENTH ST","4","","67"
"2010074501","6","6","","","","N","02","25","BINGHAM ST","4","","67"
"2010074506","3","3","","","","E","01","25","RITTENHOUSE ST","4","","67"
"2010074512","4","3","","","","W","02","","LINDBERGH BL","4","","67"
"2010074518","4","4","","","","S","02","25","FIFTYNINTH ST","4","","67"
"2010074521","3","3","0291","0040","0","E","2","35","PENROSE AV","2","3","67"
"2010074525","3","3","0073","0010","1280","E","2","30","COTTMAN AV","2","3","67"
"2010074530","5","5","1009","0014","641","E","2","25","BRIDGE ST","2","3","67"
"2010074533","3","3","4003","0050","2055","N","2","30","WISSAHICKON AV","2","3","67"
"2010074537","3","3","2002","0010","2132","E","2","25","SNYDER AV","2","3","67"
"2010078300","3","3","4007","0030","1538","N","2","25","WAYNE AV","2","3","67"
"2010074541","4","4","","","","W","02","","DEVEREAUX AV","4","","67"
"2010074546","3","3","2014","0080","0","E","2","25","LEHIGH AV","2","3","67"
"2010074552","3","3","2002","0030","449","W","2","25","SNYDER AV","2","3","67"
"2010074556","3","3","2016","0080","2278","E","2","30","ALLEGHENY AV","2","3","67"
"2010074562","4","3","","","","S","01","","FIFTYNINTH ST","4","","67"
"2010074567","3","4","","","","E","02","","LOUDEN ST","4","","67"
"2010074573","3","3","3019","0071","1050","S","2","35","PASSYUNK AV","2","3","67"
"2010074586","3","3","1014","0020","2977","W","2","35","RHAWN ST","2","3","67"
"2010074590","4","4","0532","0061","510","S","2","35","BUSTLETON AV","2","3","67"
"2010074596","4","4","","","","S","01","","SIXTH ST","4","","67"
"2010074601","3","3","","","","E","02","","MERRICK RD","4","","67"
"2010074605","4","3","","","","E","02","","WOODCREST AV","4","","67"
"2010074609","4","4","3019","0111","970","W","01","35","PASSYUNK AV","2","","67"
"2010074614","4","4","3004","0041","563","W","2","35","SIXTYTHIRD ST","2","3","67"
"2010074617","4","4","3004","0041","0","S","2","35","SIXTYTHIRD ST","2","3","67"
"2010074622","4","4","","","","S","01","25","TULIP ST","4","","67"
"2010074627","3","3","0013","0260","0","N","2","30","FRANKFORD AV","2","3","67"
"2010074632","5","5","2009","0091","1485","S","3","30","HARBISON AV","2","3","67"
"2010074637","4","3","","","","W","01","","SEDGLEY ST","4","","67"
"2010074644","4","3","","","","N","01","","SIXTEENTH ST","4","","67"
"2010074649","3","3","","","","E","01","25","FERNON ST","4","","67"
"2010074654","4","4","","","","W","02","","STILES ST","4","","67"
"2010074657","4","3","","","","N","02","25","RYAN AV","4","","67"
"2010074662","4","4","","","","N","02","","FIFTH ST","4","","67"
"2010074668","5","5","2005","0061","562","S","3","35","SIXTH ST","2","3","67"
"2010074671","4","3","","","","W","01","","CAYUGA ST","4","","67"
"2010074906","5","5","","","","E","02","30","SIXTYSIXTH AV","4","","67"
"2010074797","3","3","0001","0031","1639","S","2","35","CITY AV","2","3","67"
"2010074832","3","3","2009","0100","1033","N","3","30","HARBISON AV","2","3","67"
"2010074837","4","4","","","","E","02","25","WOODBROOK LN","4","","67"
"2010074842","3","3","3009","0140","1840","N","2","35","RIDGE AV","2","3","67"
"2010074846","3","3","","","","E","01","20","LARDNER ST","4","","67"
"2010074850","5","4","","","","E","02","","WYOMING AV","4","","67"
"2010074856","4","4","1003","0041","2094","W","2","35","WHITAKER AV","2","3","67"
"2010074861","4","4","","","","N","02","25","RUGBY ST","4","","67"
"2010074866","4","4","","","","N","02","25","FIFTH ST","4","","67"
"2010074869","4","5","","","","E","02","","CHEW AV","4","","67"
"2010074873","4","3","","","","E","02","35","THOMPSON ST","4","","67"
"2010073262","3","3","0076","3441","125","W","2","50","SCHUYLKILL EX","1","1","67"
"2010073309","3","3","","","","E","01","25","COWDEN ST","4","","67"
"2010074876","4","4","","","","E","02","","HUNTING PARK AV","4","","67"
"2010074880","3","3","","","","W","99","","W INDIANA AV","4","","67"
"2010074884","3","3","3003","0064","1169","N","01","","THIRTYEIGHTH ST","2","3","67"
"2010074891","4","4","","","","S","01","","TWENTYNINTH ST","4","","67"
"2010074894","3","3","0611","0010","1066","N","4","30","BROAD ST","2","3","67"
"2010074900","3","4","","","","N","02","","LARGE RD","4","","67"
"2010074909","5","5","","","","E","02","","ALBERT EINSTEIN DR","4","","67"
"2010077961","3","3","0076","3460","1264","E","3","50","SCHUYLKILL EX","1","1","67"
"2010077974","3","3","0095","0191","1434","S","3","55","DELAWARE EX","1","1","67"
"2010073377","3","4","","","","N","02","","HALDEMAN AV","4","","67"
"2010075118","3","4","","","","E","02","","LEBANON ST","4","","67"
"2010074980","3","3","1018","0020","1784","E","2","30","GRANT AV","2","3","67"
"2010074983","3","4","","","","W","02","","BELFIELD AV","4","","67"
"2010074988","3","3","3005","0090","2273","E","2","25","LANCASTER AV","2","3","67"
"2010074999","3","3","","","","N","02","25","58TH ST","4","","67"
"2010075006","4","3","","","","E","02","25","CROWN AV","4","","67"
"2010075018","4","4","","","","W","02","","DISSTON ST","4","","67"
"2010075023","3","3","","","","E","02","","VINE ST","4","","67"
"2010075029","4","4","1015","0011","643","S","2","35","KNIGHTS RD","2","3","67"
"2010075034","4","4","","","","E","02","","COULTER ST","4","","67"
"2010075040","6","6","1018","0031","61","W","3","30","GRANT AV","2","3","67"
