"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2004050003","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004050871","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004051127","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004051129","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004051845","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004053409","N","U","U","U","","","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2004056169","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004057037","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004059231","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004059423","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004059429","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004060758","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004060977","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004061427","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061467","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061604","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004061621","","","","","","","","","","","","","","","","","","","","U","N","U","U","1"
"2004061870","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004061906","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061981","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061988","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004062065","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004063415","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004064433","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004065078","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004065491","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004067031","U","U","U","U","N","N","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2004068321","N","U","U","U","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","2"
"2004068390","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004068587","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004068992","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004069090","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004069152","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004069551","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004070201","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004072220","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2003245064","U","U","U","U","U","U","9","U","U","00929","Y","U","U","U","U","9","U","U","U","","","","","1"
"2004007079","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004007306","","","","","","","","","","","","","","","","","","","","U","N","Y","U","1"
"2004013188","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004015461","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004016404","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2004018046","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004018885","N","U","U","Y","U","Y","1","U","U","99999","Y","U","Y","U","Y","1","U","U","N","","","","","1"
"2003052374","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004020848","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004021585","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004023745","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004024042","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2003067917","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004033813","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004035504","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2003073733","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003077524","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003080198","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2003091980","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092367","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092560","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2003092841","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004041400","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004041491","N","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2004045050","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004045056","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004047319","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004047426","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004048045","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004048071","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004049428","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004049433","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004049779","U","N","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004049978","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004050733","N","U","U","N","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","2"
"2004050755","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004051838","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004052294","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2004052562","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2004056965","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004056975","U","U","U","N","","","0","U","U","99999","Y","U","N","","","0","U","U","U","","","","","1"
"2004059458","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004060156","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004060749","N","U","U","N","U","U","0","U","U","99999","Y","U","N","U","U","0","U","U","N","","","","","1"
"2004060938","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004060979","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061016","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005177197","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004061484","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061556","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061624","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061688","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004062632","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004063576","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004063592","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004063914","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2004064358","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004065090","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004065649","U","U","U","U","","","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2004067126","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004067756","U","U","U","N","","","9","U","U","99999","Y","U","N","","","9","U","U","U","","","","","2"
"2004068601","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2004068839","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004069606","","","","","","","","","","","","","","","","","","","","U","N","U","U","2"
"2004069959","N","U","U","U","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2004070131","U","N","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2003245005","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2003245119","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004010624","U","U","U","Y","","","9","U","U","99999","Y","U","Y","","","9","U","U","U","","","","","1"
"2004013260","U","U","U","U","U","U","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2004018122","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004018332","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004019181","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004019678","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004019693","U","U","N","N","","","9","U","U","99999","Y","U","U","","","9","U","U","U","","","","","2"
"2004020207","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2004020373","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003040544","U","U","U","U","U","U","9","U","U","00000","Y","U","U","U","U","9","U","U","U","","","","","1"
"2004021702","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004021956","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004024116","N","U","U","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2004030896","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004031417","U","U","N","U","U","U","1","U","U","99999","N","","","","","","","","U","","","","","2"
"2004031441","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2003067913","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2004033709","N","U","N","N","","","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2003075219","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2003075265","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003079674","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003080002","U","U","U","U","U","U","9","U","U","00000","Y","U","U","U","U","9","U","U","U","","","","","1"
"2003081295","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","2"
"2003083102","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003084216","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003088878","U","U","U","Y","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003090191","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2003090323","U","U","U","Y","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003092515","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092589","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092619","","","","","","","","","","","","","","","","","","","","U","Y","U","U","1"
"2003092625","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003092963","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003092966","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003094575","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003094906","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004044923","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004044932","N","N","U","Y","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2004045157","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004045203","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004047407","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004047415","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004047453","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004047458","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2004049420","N","U","U","N","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2004049449","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004050726","","","","","","","","","","","","","","","","","","","","U","U","N","N","2"
"2004050742","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004050797","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004050904","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004057113","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004057185","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004058110","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004059034","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004059428","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004059452","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004059453","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004060158","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004060199","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004060204","U","U","U","U","U","U","3","U","U","99999","N","","","","","","","","U","","","","","1"
"2005035839","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2004061520","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004061521","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004061556","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004061558","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061585","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004061618","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004062054","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004062791","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004063388","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004064360","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004064545","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004065187","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004065660","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004066503","U","U","U","N","U","U","0","U","N","99999","N","","","","","","","","U","","","","","1"
"2004066896","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004067290","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2004067552","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004068216","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004069001","U","U","U","N","","","0","U","U","09999","N","","","","","","","","N","","","","","2"
"2004069173","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004069174","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2004069791","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004074285","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004005532","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004005685","U","U","U","Y","U","Y","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2004007064","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004007304","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2003009285","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004020372","U","U","U","U","","","9","U","U","99999","Y","U","U","","","9","U","U","N","","","","","2"
"2004021551","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004021929","U","U","U","N","","","0","U","U","99999","Y","U","N","","","0","U","U","U","","","","","1"
"2004023678","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004024195","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004025312","N","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2003055286","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004026191","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004027073","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004029585","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004029665","U","U","U","U","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004030861","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2003072544","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2004033788","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2003077579","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003082611","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003089818","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003090127","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003090850","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092553","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092600","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2003092832","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","2"
"2003093295","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003094483","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2004041500","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2004044639","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004044653","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004044710","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004044716","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004044737","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004044843","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004045096","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004045339","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004045436","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2003096754","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2003097593","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2004046591","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004046604","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004047368","U","U","U","N","N","N","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2004047393","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004048090","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004049440","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004049457","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004049818","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004049919","N","U","U","U","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2004049976","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004050025","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004050043","U","U","U","N","","","0","U","U","99999","Y","U","N","","","0","U","U","U","","","","","1"
"2004050764","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004054759","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004056974","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004057014","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004059203","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004059245","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2004060152","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004060770","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004060788","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004061369","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061413","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004061429","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061554","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004061581","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004061926","U","U","U","U","N","N","1","U","U","99999","N","","","","","","","","U","","","","","2"
"2004062360","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004062640","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004063377","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004063598","U","U","U","N","","","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2004064246","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004064497","U","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","U","","","","","2"
"2004065243","U","U","U","U","","","9","U","N","99999","N","","","","","","","","N","","","","","2"
"2004065459","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004066830","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004067733","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2004067850","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2004068340","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004070475","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","3"
"2003245294","U","U","U","U","U","U","9","U","U","00000","N","","","","","","","","U","","","","","1"
"2004004054","U","U","U","U","U","U","9","U","U","00000","U","U","U","U","U","9","U","U","U","","","","","1"
"2004007255","U","U","U","Y","","","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2004018847","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004020282","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2004021217","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004022884","U","U","U","N","U","U","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2004023687","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2004023812","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2003065448","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2004026777","U","U","U","N","","","0","U","N","99999","N","","","","","","","","U","","","","","1"
"2004029628","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004030895","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2004031240","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2004031308","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2004031450","N","U","U","N","U","U","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2003075141","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2004033868","U","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","U","","","","","1"
